,citycode,Year,Month,Day,Pre
1975470,130200,2014,10,9,0.000487195
1977229,130200,2014,10,10,0.021653132
1984850,130200,2014,10,11,0.081794707
1988812,130200,2014,10,12,0.12104101
1994502,130200,2014,10,13,0
1999049,130200,2014,10,14,0
2002510,130200,2014,10,15,0
2008981,130200,2014,10,16,0
2014149,130200,2014,10,17,0
2014471,130200,2014,10,18,0.009419113
2019560,130200,2014,10,19,0.54062458
2028601,130200,2014,10,20,0.002057048
2029638,130200,2014,10,21,0
2035258,130200,2014,10,22,0.000324797
2042460,130200,2014,10,23,0.00037893
2046963,130200,2014,10,24,0.002544243
2048526,130200,2014,10,25,0.001732251
2055966,130200,2014,10,26,0
2062087,130200,2014,10,27,0
2062361,130200,2014,10,28,0
2071514,130200,2014,10,29,0.053429103
2073129,130200,2014,10,30,0.637576487
2079720,130200,2014,10,31,0.197043501
2083068,130200,2014,11,1,0
2086933,130200,2014,11,2,0
2092341,130200,2014,11,3,0
2098002,130200,2014,11,4,0
2102828,130200,2014,11,5,0
2107979,130200,2014,11,6,0
2111102,130200,2014,11,7,0
2115782,130200,2014,11,8,0
2124365,130200,2014,11,9,0
2124670,130200,2014,11,10,0
2130028,130200,2014,11,11,0.003464501
2134565,130200,2014,11,12,0
2143446,130200,2014,11,13,0
2148393,130200,2014,11,14,0
2151120,130200,2014,11,15,1.238667445
2156625,130200,2014,11,16,0.383693507
2159915,130200,2014,11,17,0
2164235,130200,2014,11,18,0
2169971,130200,2014,11,19,0
2175265,130200,2014,11,20,0
2180655,130200,2014,11,21,0
2183140,130200,2014,11,22,0
2188924,130200,2014,11,23,0.066854045
2193205,130200,2014,11,24,0
2199586,130200,2014,11,25,5.41E-05
2201695,130200,2014,11,26,0.00037893
2208008,130200,2014,11,27,2.137434816
2211816,130200,2014,11,28,0.000162398
2218593,130200,2014,11,29,0.373678932
2223673,130200,2014,11,30,0.00649594
2229221,130200,2014,12,1,0
2233279,130200,2014,12,2,0
2238034,130200,2014,12,3,0
2243666,130200,2014,12,4,0
2245503,130200,2014,12,5,0
2253219,130200,2014,12,6,1.505488158
2254327,130200,2014,12,7,3.143655918
2258862,130200,2014,12,8,0
2266423,130200,2014,12,9,1.679525206
2269687,130200,2014,12,10,0.002273579
2274145,130200,2014,12,11,0.017755569
2281674,130200,2014,12,12,0
2285021,130200,2014,12,13,0
2288879,130200,2014,12,14,0.001732251
2296517,130200,2014,12,15,0
2297933,130200,2014,12,16,0
2304884,130200,2014,12,17,0
2306454,130200,2014,12,18,0
2314416,130200,2014,12,19,0
2317079,130200,2014,12,20,0
2325495,130200,2014,12,21,0
2330110,130200,2014,12,22,0
2331788,130200,2014,12,23,0
2336403,130200,2014,12,24,0
2340631,130200,2014,12,25,0
2349123,130200,2014,12,26,0
2351129,130200,2014,12,27,0
2354879,130200,2014,12,28,0
2362965,130200,2014,12,29,0
2365927,130200,2014,12,30,1.587824185
2372799,130200,2014,12,31,0.000216531
630003,130200,2015,1,1,0
635320,130200,2015,1,2,0
639534,130200,2015,1,3,0
640271,130200,2015,1,4,0.010035065
648984,130200,2015,1,5,0.127995637
653210,130200,2015,1,6,0
655927,130200,2015,1,7,0
660177,130200,2015,1,8,0
665090,130200,2015,1,9,0
672416,130200,2015,1,10,0
676330,130200,2015,1,11,0
681370,130200,2015,1,12,0
685345,130200,2015,1,13,0
690793,130200,2015,1,14,0.334264782
695861,130200,2015,1,15,0.504860891
698385,130200,2015,1,16,0.061440496
702520,130200,2015,1,17,0.133757708
711060,130200,2015,1,18,0.170855076
713872,130200,2015,1,19,0
717813,130200,2015,1,20,0
725082,130200,2015,1,21,0.000388454
727728,130200,2015,1,22,0
731302,130200,2015,1,23,0
736780,130200,2015,1,24,0.750428645
743594,130200,2015,1,25,0
748630,130200,2015,1,26,0
750930,130200,2015,1,27,0
758788,130200,2015,1,28,0.089150224
763466,130200,2015,1,29,0.016120847
769226,130200,2015,1,30,0
772388,130200,2015,1,31,0
777117,130200,2015,2,1,0
780750,130200,2015,2,2,0.001359589
788399,130200,2015,2,3,0
792902,130200,2015,2,4,0
793790,130200,2015,2,5,0
801281,130200,2015,2,6,0
806637,130200,2015,2,7,0.001165362
810968,130200,2015,2,8,0
813658,130200,2015,2,9,0
819342,130200,2015,2,10,0
824757,130200,2015,2,11,0
830011,130200,2015,2,12,0
834470,130200,2015,2,13,0
839343,130200,2015,2,14,0
845607,130200,2015,2,15,4.760181653
848685,130200,2015,2,16,0.042535727
854735,130200,2015,2,17,0
856570,130200,2015,2,18,0
862103,130200,2015,2,19,0.416487576
868070,130200,2015,2,20,6.657585923
870615,130200,2015,2,21,0.029004576
876389,130200,2015,2,22,0
881076,130200,2015,2,23,0
888120,130200,2015,2,24,0.093034764
890252,130200,2015,2,25,0.081186915
895290,130200,2015,2,26,0
899451,130200,2015,2,27,0.083841351
903663,130200,2015,2,28,0.21772854
910583,130200,2015,3,1,0
916880,130200,2015,3,2,0.017804148
918149,130200,2015,3,3,0.002654437
923489,130200,2015,3,4,0
930841,130200,2015,3,5,0
937067,130200,2015,3,6,0
941628,130200,2015,3,7,0
945525,130200,2015,3,8,0.009905581
949746,130200,2015,3,9,0
952472,130200,2015,3,10,0
958915,130200,2015,3,11,0
962053,130200,2015,3,12,0
966096,130200,2015,3,13,0
971019,130200,2015,3,14,0.881467178
977996,130200,2015,3,15,0.020717553
984310,130200,2015,3,16,0.115759333
989383,130200,2015,3,17,0
993003,130200,2015,3,18,0
994622,130200,2015,3,19,0
999861,130200,2015,3,20,0.001424332
1004730,130200,2015,3,21,0
1009576,130200,2015,3,22,0
1014194,130200,2015,3,23,0
1020930,130200,2015,3,24,0
1027334,130200,2015,3,25,0
1032402,130200,2015,3,26,0
1033595,130200,2015,3,27,0.059562968
1038666,130200,2015,3,28,0.039428095
1045252,130200,2015,3,29,0.000712166
1049325,130200,2015,3,30,1.177080768
1053385,130200,2015,3,31,6.206461217
1060685,130200,2015,4,1,15.47478246
1065588,130200,2015,4,2,3.773508161
1066770,130200,2015,4,3,0
1071672,130200,2015,4,4,0
1076480,130200,2015,4,5,0
1084973,130200,2015,4,6,0
1088146,130200,2015,4,7,0
1092598,130200,2015,4,8,0.009840838
1099022,130200,2015,4,9,0.132657086
1103025,130200,2015,4,10,5.017856275
1107796,130200,2015,4,11,9.283535914
1113040,130200,2015,4,12,13.38464022
1116408,130200,2015,4,13,0.000323712
1123208,130200,2015,4,14,0
1125002,130200,2015,4,15,0.210865852
1130375,130200,2015,4,16,0
1135016,130200,2015,4,17,0
1141682,130200,2015,4,18,1.048890904
1143577,130200,2015,4,19,0.008804961
1147847,130200,2015,4,20,0.001035878
1155362,130200,2015,4,21,0.127024504
1158117,130200,2015,4,22,0
1165204,130200,2015,4,23,0
1168698,130200,2015,4,24,0
1171810,130200,2015,4,25,0
1177510,130200,2015,4,26,0.014825999
1184015,130200,2015,4,27,14.59234414
1188048,130200,2015,4,28,0.915974849
1194275,130200,2015,4,29,0.008287022
1195673,130200,2015,4,30,0.000776908
1203936,130200,2015,5,1,14.10515804
1208716,130200,2015,5,2,5.14384494
1212744,130200,2015,5,3,0.000129485
1218730,130200,2015,5,4,0
1222722,130200,2015,5,5,0.010229292
1228466,130200,2015,5,6,1.460976003
1232298,130200,2015,5,7,0.869489827
1238362,130200,2015,5,8,1.317506931
1240906,130200,2015,5,9,1.33712387
1246826,130200,2015,5,10,19.6293643
1252682,130200,2015,5,11,0.356859862
1256566,130200,2015,5,12,0.166128886
1261562,130200,2015,5,13,0.000258969
1264310,130200,2015,5,14,0.132916055
1268901,130200,2015,5,15,0
1273821,130200,2015,5,16,0
1277488,130200,2015,5,17,12.11588433
1285165,130200,2015,5,18,0.021818174
1288803,130200,2015,5,19,0
1294050,130200,2015,5,20,0
1297264,130200,2015,5,21,0
1300987,130200,2015,5,22,0
1306045,130200,2015,5,23,0
1311178,130200,2015,5,24,6.47E-05
1316652,130200,2015,5,25,0
1324473,130200,2015,5,26,0
1327651,130200,2015,5,27,0
1334341,130200,2015,5,28,0.732948205
1335431,130200,2015,5,29,0.825335552
1343052,130200,2015,5,30,0.00466145
1348698,130200,2015,5,31,0.025314261
1352826,130200,2015,6,1,7.926147611
1356847,130200,2015,6,2,0.017221466
1358948,130200,2015,6,3,0.023825186
1367745,130200,2015,6,4,6.774640154
1370732,130200,2015,6,5,0.022724567
1375623,130200,2015,6,6,0.085006714
1379579,130200,2015,6,7,0.108184476
1386225,130200,2015,6,8,0.118413769
1390285,130200,2015,6,9,1.12994834
1393490,130200,2015,6,10,24.36643307
1399833,130200,2015,6,11,0.546943422
1404531,130200,2015,6,12,0.352198409
1406443,130200,2015,6,13,3.456918105
1413369,130200,2015,6,14,6.47E-05
1418065,130200,2015,6,15,0.161467435
1424491,130200,2015,6,16,0.217922768
1427470,130200,2015,6,17,5.228786907
1431872,130200,2015,6,18,0.528038655
1439705,130200,2015,6,19,5.53948542
1441515,130200,2015,6,20,0.004078768
1445898,130200,2015,6,21,0
1451501,130200,2015,6,22,0.128837288
1457661,130200,2015,6,23,1.800808637
1459257,130200,2015,6,24,0.551734357
1467187,130200,2015,6,25,0.936368685
1473079,130200,2015,6,26,2.604520262
1475911,130200,2015,6,27,0.213326063
1481644,130200,2015,6,28,0.608189693
1483866,130200,2015,6,29,8.47458019
1489185,130200,2015,6,30,0.017027239
1497235,130200,2015,7,1,0.090186103
1497912,130200,2015,7,2,0
1506712,130200,2015,7,3,0.059433482
1508210,130200,2015,7,4,0.854016418
1514477,130200,2015,7,5,0.002524952
1519389,130200,2015,7,6,0.025443746
1524194,130200,2015,7,7,0
1529095,130200,2015,7,8,6.47E-05
1535451,130200,2015,7,9,0.022918793
1540214,130200,2015,7,10,0.455009283
1541710,130200,2015,7,11,0.068432671
1548271,130200,2015,7,12,0
1553781,130200,2015,7,13,0.009128672
1556207,130200,2015,7,14,0.062864827
1562873,130200,2015,7,15,0.136412146
1565773,130200,2015,7,16,2.314539205
1571429,130200,2015,7,17,1.182583861
1574646,130200,2015,7,18,9.89561008
1582082,130200,2015,7,19,4.519534369
1585194,130200,2015,7,20,2.631776762
1592061,130200,2015,7,21,13.68886459
1595150,130200,2015,7,22,3.205135079
1598685,130200,2015,7,23,1.743705886
1603847,130200,2015,7,24,4.072941626
1608455,130200,2015,7,25,0.428529658
1616371,130200,2015,7,26,7.852470879
1618027,130200,2015,7,27,7.987264422
1622812,130200,2015,7,28,2.490508971
1627982,130200,2015,7,29,28.68830883
1634024,130200,2015,7,30,3.768717205
1636296,130200,2015,7,31,0.042924182
1643447,130200,2015,8,1,14.48351222
1649001,130200,2015,8,2,8.303530803
1654684,130200,2015,8,3,20.53342653
1657733,130200,2015,8,4,0
1661871,130200,2015,8,5,0.546360734
1669042,130200,2015,8,6,2.330530579
1671647,130200,2015,8,7,3.395024394
1675067,130200,2015,8,8,0.071216591
1683118,130200,2015,8,9,0.090250844
1687129,130200,2015,8,10,0.975019879
1692154,130200,2015,8,11,0.299757101
1697426,130200,2015,8,12,0.445751115
1699150,130200,2015,8,13,6.47E-05
1704833,130200,2015,8,14,0.148972162
1711220,130200,2015,8,15,0.00330186
1715362,130200,2015,8,16,0.001748044
1718819,130200,2015,8,17,0.041758819
1725258,130200,2015,8,18,0.582745946
1727120,130200,2015,8,19,14.28384675
1734087,130200,2015,8,20,0.333487872
1740113,130200,2015,8,21,0.919147214
1744985,130200,2015,8,22,13.31873278
1748557,130200,2015,8,23,5.184632554
1753943,130200,2015,8,24,3.237182524
1760583,130200,2015,8,25,8.553630532
1762552,130200,2015,8,26,2.394366554
1766933,130200,2015,8,27,0.005308873
1770533,130200,2015,8,28,3.518552809
1778653,130200,2015,8,29,4.065301985
1780870,130200,2015,8,30,2.082567346
1787310,130200,2015,8,31,11.50918375
1792140,130200,2015,9,1,12.10850371
1797475,130200,2015,9,2,0.268033357
1799540,130200,2015,9,3,0.007380629
1805021,130200,2015,9,4,6.11666352
1810491,130200,2015,9,5,0.35588873
1813716,130200,2015,9,6,0
1822099,130200,2015,9,7,0.003819799
1823581,130200,2015,9,8,6.47E-05
1831272,130200,2015,9,9,0.078208764
1836334,130200,2015,9,10,1.468227131
1841262,130200,2015,9,11,0.261235404
1843512,130200,2015,9,12,0
1847481,130200,2015,9,13,0
1852444,130200,2015,9,14,0
1857401,130200,2015,9,15,0.008287022
1865053,130200,2015,9,16,0.000129485
1868345,130200,2015,9,17,0.168718578
1872044,130200,2015,9,18,5.405404023
1875975,130200,2015,9,19,6.47E-05
1883131,130200,2015,9,20,0.000258969
1888129,130200,2015,9,21,0
1890950,130200,2015,9,22,3.39819675
1895254,130200,2015,9,23,0.304030102
1900809,130200,2015,9,24,12.01669916
1906319,130200,2015,9,25,0
1911827,130200,2015,9,26,0
1915568,130200,2015,9,27,7.001756313
1919035,130200,2015,9,28,6.306293814
1923537,130200,2015,9,29,2.03122667
1931836,130200,2015,9,30,7.935081986
1936680,130200,2015,10,1,0.037485825
1939128,130200,2015,10,2,0
1946808,130200,2015,10,3,0
1948673,130200,2015,10,4,0
1955337,130200,2015,10,5,0
1960954,130200,2015,10,6,0
1963382,130200,2015,10,7,2.098817703
1969076,130200,2015,10,8,0
1973448,130200,2015,10,9,0.001230105
1977838,130200,2015,10,10,0.069080093
1983896,130200,2015,10,11,0.069986488
1988964,130200,2015,10,12,0
1993280,130200,2015,10,13,0.000388454
1998750,130200,2015,10,14,0.174351164
2002201,130200,2015,10,15,0.002071755
2008279,130200,2015,10,16,0.000323712
2014176,130200,2015,10,17,0.001683301
2018125,130200,2015,10,18,0.014955483
2019348,130200,2015,10,19,0.010941458
2025692,130200,2015,10,20,0.947504386
2033527,130200,2015,10,21,1.788637074
2035273,130200,2015,10,22,5.672789911
2040210,130200,2015,10,23,0.118478513
2043248,130200,2015,10,24,0
2050852,130200,2015,10,25,0.074971647
2054946,130200,2015,10,26,0.074453709
2062152,130200,2015,10,27,0.000582681
2063630,130200,2015,10,28,0
2068895,130200,2015,10,29,0
2072798,130200,2015,10,30,0
2079936,130200,2015,10,31,0
2081711,130200,2015,11,1,0
2087235,130200,2015,11,2,0
2094259,130200,2015,11,3,0
2096944,130200,2015,11,4,0.014243318
2103448,130200,2015,11,5,1.312262818
2107200,130200,2015,11,6,17.38435855
2113139,130200,2015,11,7,1.810843707
2116077,130200,2015,11,8,0.132721831
2123817,130200,2015,11,9,0.01262476
2125958,130200,2015,11,10,0.318273419
2133162,130200,2015,11,11,0.159848877
2135746,130200,2015,11,12,0.038456959
2143526,130200,2015,11,13,1.282092875
2145969,130200,2015,11,14,0.05522523
2151316,130200,2015,11,15,0.224073293
2157607,130200,2015,11,16,0.003819799
2161064,130200,2015,11,17,0.165675686
2165864,130200,2015,11,18,0.011006202
2168610,130200,2015,11,19,0.570639121
2172392,130200,2015,11,20,3.896842378
2178033,130200,2015,11,21,2.157280016
2186427,130200,2015,11,22,4.809385942
2190902,130200,2015,11,23,0
2191961,130200,2015,11,24,0.33290519
2196587,130200,2015,11,25,0.010358777
2204492,130200,2015,11,26,0
2210624,130200,2015,11,27,0.000323712
2210943,130200,2015,11,28,0.781634458
2217191,130200,2015,11,29,0.009452384
2222274,130200,2015,11,30,0.236244856
2228627,130200,2015,12,1,0.334135297
2232993,130200,2015,12,2,0.007251144
2235684,130200,2015,12,3,0
2241660,130200,2015,12,4,0
2246149,130200,2015,12,5,0
2249017,130200,2015,12,6,0.071864015
2254478,130200,2015,12,7,0.011718366
2259283,130200,2015,12,8,0.501300064
2265746,130200,2015,12,9,0.133757708
2272733,130200,2015,12,10,0.000453196
2275438,130200,2015,12,11,0
2279796,130200,2015,12,12,0
2284281,130200,2015,12,13,0.25003498
2289559,130200,2015,12,14,0.050045841
2292090,130200,2015,12,15,0
2298684,130200,2015,12,16,0
2302789,130200,2015,12,17,0
2307881,130200,2015,12,18,0
2313322,130200,2015,12,19,0
2316418,130200,2015,12,20,0.000129485
2321512,130200,2015,12,21,0
2327738,130200,2015,12,22,0.00110062
2334361,130200,2015,12,23,0.00466145
2336310,130200,2015,12,24,0.003755057
2340503,130200,2015,12,25,0.002136498
2345076,130200,2015,12,26,0
2351449,130200,2015,12,27,0
2355118,130200,2015,12,28,0
2359945,130200,2015,12,29,0.008287022
2368073,130200,2015,12,30,0.012495275
2369356,130200,2015,12,31,0.000323712
724,130200,2016,1,1,0
1779,130200,2016,1,2,0
4958,130200,2016,1,3,0
6538,130200,2016,1,4,6.43E-05
7386,130200,2016,1,5,0
9642,130200,2016,1,6,0
11574,130200,2016,1,7,0
13424,130200,2016,1,8,0
14245,130200,2016,1,9,0
17012,130200,2016,1,10,0.030691045
18025,130200,2016,1,11,0
19838,130200,2016,1,12,0
21292,130200,2016,1,13,0
23618,130200,2016,1,14,0
24648,130200,2016,1,15,0
27225,130200,2016,1,16,0.787029059
27839,130200,2016,1,17,0.010101665
30185,130200,2016,1,18,0
31963,130200,2016,1,19,0
33515,130200,2016,1,20,0.167610423
35584,130200,2016,1,21,1.726548219
36915,130200,2016,1,22,0.080942001
38442,130200,2016,1,23,0
40616,130200,2016,1,24,0
41415,130200,2016,1,25,0
43339,130200,2016,1,26,0
45683,130200,2016,1,27,0
46942,130200,2016,1,28,0
48762,130200,2016,1,29,0.00495432
50412,130200,2016,1,30,0.054497516
51408,130200,2016,1,31,0
54397,130200,2016,2,1,0
54725,130200,2016,2,2,0
57126,130200,2016,2,3,0
58824,130200,2016,2,4,0
60858,130200,2016,2,5,0
63234,130200,2016,2,6,0
64606,130200,2016,2,7,0
66657,130200,2016,2,8,0
67018,130200,2016,2,9,0
69664,130200,2016,2,10,0
70752,130200,2016,2,11,0.066272068
72692,130200,2016,2,12,5.410631764
73901,130200,2016,2,13,2.140008729
75361,130200,2016,2,14,0
78474,130200,2016,2,15,0
78830,130200,2016,2,16,0
81928,130200,2016,2,17,0
83457,130200,2016,2,18,0.005533396
84611,130200,2016,2,19,0.135053467
86755,130200,2016,2,20,0
88607,130200,2016,2,21,0
89313,130200,2016,2,22,0
92201,130200,2016,2,23,0.001544204
93875,130200,2016,2,24,0
94540,130200,2016,2,25,0
95987,130200,2016,2,26,0.03049802
98688,130200,2016,2,27,0.048835437
99248,130200,2016,2,28,0
101532,130200,2016,2,29,0
104073,130200,2016,3,1,0
105764,130200,2016,3,2,0
106592,130200,2016,3,3,0
109258,130200,2016,3,4,3.241154502
110031,130200,2016,3,5,0
111476,130200,2016,3,6,0.091301034
113779,130200,2016,3,7,0
116109,130200,2016,3,8,0
117875,130200,2016,3,9,0
119469,130200,2016,3,10,0
120086,130200,2016,3,11,0
121762,130200,2016,3,12,0.435336708
123368,130200,2016,3,13,0
125571,130200,2016,3,14,0
127165,130200,2016,3,15,0
129011,130200,2016,3,16,0
131478,130200,2016,3,17,0
132107,130200,2016,3,18,0
134262,130200,2016,3,19,0
136636,130200,2016,3,20,0
138481,130200,2016,3,21,0
138637,130200,2016,3,22,0.090786298
140509,130200,2016,3,23,0
143425,130200,2016,3,24,0
144792,130200,2016,3,25,0
146445,130200,2016,3,26,0
148253,130200,2016,3,27,0
149254,130200,2016,3,28,0.012096261
150554,130200,2016,3,29,0.000836444
153835,130200,2016,3,30,0
154008,130200,2016,3,31,0.628941225
156990,130200,2016,4,1,0.902136567
158571,130200,2016,4,2,0.247587299
159449,130200,2016,4,3,0
161364,130200,2016,4,4,0.003024065
162964,130200,2016,4,5,0
164656,130200,2016,4,6,0.161304925
166752,130200,2016,4,7,0.00817141
168217,130200,2016,4,8,0
170624,130200,2016,4,9,0
171717,130200,2016,4,10,0
173468,130200,2016,4,11,2.161884919
174996,130200,2016,4,12,1.767212245
177017,130200,2016,4,13,0.003088407
178554,130200,2016,4,14,0
179635,130200,2016,4,15,0.571548329
182770,130200,2016,4,16,4.430770297
183932,130200,2016,4,17,0.053146338
186141,130200,2016,4,18,0.068717057
187711,130200,2016,4,19,2.133381492
188914,130200,2016,4,20,0
191336,130200,2016,4,21,0
192856,130200,2016,4,22,0
193525,130200,2016,4,23,0
194993,130200,2016,4,24,0
197932,130200,2016,4,25,0
198996,130200,2016,4,26,0
201314,130200,2016,4,27,0
203100,130200,2016,4,28,0.048513728
204969,130200,2016,4,29,0.074379136
206652,130200,2016,4,30,0
207698,130200,2016,5,1,0.051666477
209371,130200,2016,5,2,28.61389802
210645,130200,2016,5,3,0.129069678
212731,130200,2016,5,4,5.331040937
213941,130200,2016,5,5,7.633641432
